texture_tag_hex,status,bound_bsi_stem,confidence,face_count,model_count,candidate_bsi_stems,notes
08008c050000,unbound,,none,1,1,,
3800f2030000,unbound,,none,1,1,,
000046b90100,unbound,,none,1,1,,
440090040000,unbound,,none,1,1,,
30008e030000,unbound,,none,1,1,,
44004e040000,unbound,,none,1,1,,
050040050000,unbound,,none,1,1,,
0600d0050000,unbound,,none,1,1,,
44008e030000,unbound,,none,1,1,,
040040050000,unbound,,none,1,1,,
1c0046b90100,unbound,,none,1,1,,
0c00ee04900c,unbound,,none,1,1,,
1e0700007609,unbound,,none,1,1,,
0000e0c30000,unbound,,none,1,1,,
c0e1ff040000,unbound,,none,1,1,,
0300000060e3,unbound,,none,1,1,,
000000005c00,unbound,,none,1,1,,
00000000806d,unbound,,none,1,1,,
0000ff040000,unbound,,none,1,1,,
9a99feff00b0,unbound,,none,1,1,,
020062010000,unbound,,none,1,1,,
7e71000000b0,unbound,,none,1,1,,
0300f0010000,unbound,,none,1,1,,
705d010000b0,unbound,,none,1,1,,
6349020000b0,unbound,,none,1,1,,
0800dc000000,unbound,,none,1,1,,
0300c6010000,unbound,,none,1,1,,
9a99fefff29b,unbound,,none,1,1,,
020038010000,unbound,,none,1,1,,
7e710000f29b,unbound,,none,1,1,,
0800e4170100,unbound,,none,1,1,,
04001a020000,unbound,,none,1,1,,
1c00f0010000,unbound,,none,1,1,,
03001a020000,unbound,,none,1,1,,
3c00ee0400c0,unbound,,none,1,1,,
ff0492020000,unbound,,none,1,1,,
50f9ff0460f9,unbound,,none,1,1,,
54552545e001,unbound,,none,1,1,,
01e80000ffff,unbound,,none,1,1,,
a0f9ff040000,unbound,,none,1,1,,
e0f9ff041c02,unbound,,none,1,1,,
000000c40402,unbound,,none,1,1,,
010000007002,unbound,,none,1,1,,
01000000d005,unbound,,none,1,1,,
00000000b062,unbound,,none,1,1,,
0004ea010000,unbound,,none,1,1,,
00ff0f450000,unbound,,none,1,1,,
00000080fbff,unbound,,none,1,1,,
0064ff040000,unbound,,none,1,1,,
00046c040000,unbound,,none,1,1,,
000080bf60da,unbound,,none,1,1,,
0000000020db,unbound,,none,1,1,,
000000002800,unbound,,none,1,1,,
00000000f02a,unbound,,none,1,1,,
420100000400,unbound,,none,1,1,,
0700000000c0,unbound,,none,1,1,,
0080feff0101,unbound,,none,1,1,,
00000e19d100,unbound,,none,1,1,,
080020ca0000,unbound,,none,1,1,,
00000e190100,unbound,,none,1,1,,
2800ea010000,unbound,,none,1,1,,
010000c10100,unbound,,none,1,1,,
d014ff040000,unbound,,none,1,1,,
020000005015,unbound,,none,1,1,,
010000410100,unbound,,none,1,1,,
01000000b001,unbound,,none,1,1,,
01000000e001,unbound,,none,1,1,,
010000001002,unbound,,none,1,1,,
3c00710300f8,bound_family_unique,sheet1,medium,1,1,,"auto-bound via unique family candidate (sheet, min_face_count=1)"
0004000000e6,bound_family_unique,sheet1,medium,1,1,,"auto-bound via unique family candidate (sheet, min_face_count=1)"
00fcffff00e4,bound_family_unique,sheet1,medium,1,1,,"auto-bound via unique family candidate (sheet, min_face_count=1)"
0004000000e7,bound_family_unique,sheet1,medium,1,1,,"auto-bound via unique family candidate (sheet, min_face_count=1)"
00fcffff00e3,bound_family_unique,sheet1,medium,1,1,,"auto-bound via unique family candidate (sheet, min_face_count=1)"
000300000021,bound_family_unique,sheet1,medium,1,1,,"auto-bound via unique family candidate (sheet, min_face_count=1)"
00fcffff001d,bound_family_unique,sheet1,medium,1,1,,"auto-bound via unique family candidate (sheet, min_face_count=1)"
000300000005,bound_family_unique,sheet1,medium,1,1,,"auto-bound via unique family candidate (sheet, min_face_count=1)"
00fbffff001d,bound_family_unique,sheet1,medium,1,1,,"auto-bound via unique family candidate (sheet, min_face_count=1)"
0005000000e7,bound_family_unique,sheet1,medium,1,1,,"auto-bound via unique family candidate (sheet, min_face_count=1)"
0004000000df,bound_family_unique,sheet1,medium,1,1,,"auto-bound via unique family candidate (sheet, min_face_count=1)"
0005000000e6,bound_family_unique,sheet1,medium,1,1,,"auto-bound via unique family candidate (sheet, min_face_count=1)"
0004000000f7,bound_family_unique,sheet1,medium,1,1,,"auto-bound via unique family candidate (sheet, min_face_count=1)"
000300000001,bound_family_unique,sheet1,medium,1,1,,"auto-bound via unique family candidate (sheet, min_face_count=1)"
0003000000df,bound_family_unique,sheet1,medium,1,1,,"auto-bound via unique family candidate (sheet, min_face_count=1)"
0003000000e3,bound_family_unique,sheet1,medium,1,1,,"auto-bound via unique family candidate (sheet, min_face_count=1)"
000200000021,bound_family_unique,sheet1,medium,1,1,,"auto-bound via unique family candidate (sheet, min_face_count=1)"
000300000008,bound_family_unique,sheet1,medium,1,1,,"auto-bound via unique family candidate (sheet, min_face_count=1)"
0004000000f0,bound_family_unique,sheet1,medium,1,1,,"auto-bound via unique family candidate (sheet, min_face_count=1)"
000200000011,bound_family_unique,sheet1,medium,1,1,,"auto-bound via unique family candidate (sheet, min_face_count=1)"
000300000009,bound_family_unique,sheet1,medium,1,1,,"auto-bound via unique family candidate (sheet, min_face_count=1)"
000400000008,bound_family_unique,sheet1,medium,1,1,,"auto-bound via unique family candidate (sheet, min_face_count=1)"
000300000010,bound_family_unique,sheet1,medium,1,1,,"auto-bound via unique family candidate (sheet, min_face_count=1)"
0005000000f8,bound_family_unique,sheet1,medium,1,1,,"auto-bound via unique family candidate (sheet, min_face_count=1)"
0005000000f7,bound_family_unique,sheet1,medium,1,1,,"auto-bound via unique family candidate (sheet, min_face_count=1)"
0005000000ef,bound_family_unique,sheet1,medium,1,1,,"auto-bound via unique family candidate (sheet, min_face_count=1)"
000400000011,bound_family_unique,sheet1,medium,1,1,,"auto-bound via unique family candidate (sheet, min_face_count=1)"
ddffffff4500,bound_family_unique,sheet1,medium,1,1,,"auto-bound via unique family candidate (sheet, min_face_count=1)"
1f000000f1ff,bound_family_unique,sheet1,medium,1,1,,"auto-bound via unique family candidate (sheet, min_face_count=1)"
e1ffffff0000,bound_family_unique,sheet1,medium,1,1,,"auto-bound via unique family candidate (sheet, min_face_count=1)"
0000b0c10000,unbound,,none,1,1,,
04000000804e,unbound,,none,1,1,,
c04e82030317,unbound,,none,1,1,,
07000000a04f,unbound,,none,1,1,,
000000000044,unbound,,none,1,1,,
0a0000000000,unbound,,none,1,1,,
000010410000,unbound,,none,1,1,,
000000002549,unbound,,none,1,1,,
0d0000000000,unbound,,none,1,1,,
0000a0c10000,unbound,,none,1,1,,
d0438203e890,unbound,,none,1,1,,
10000000c041,unbound,,none,1,1,,
000062010000,unbound,,none,1,1,,
000092020000,unbound,,none,1,1,,
00000000a7d4,unbound,,none,1,1,,
00000000e075,unbound,,none,1,1,,
60778203c077,unbound,,none,1,1,,
00000000d05b,unbound,,none,1,1,,
000000004400,unbound,,none,1,1,,
0000000040fc,unbound,,none,1,1,,
60fd820320fe,unbound,,none,1,1,,
0000000030d1,unbound,,none,1,1,,
b1dc533261b9,unbound,,none,1,1,,
010080bf0000,unbound,,none,1,1,,
254912332549,unbound,,none,1,1,,
0000803f068b,unbound,,none,1,1,,
00000000a033,unbound,,none,1,1,,
60ba8203f0ba,unbound,,none,1,1,,
00000000209e,unbound,,none,1,1,,
00ac03000000,unbound,,none,1,1,,
310cc3b22549,unbound,,none,1,1,,
2f0cc3312549,unbound,,none,1,1,,
001200000014,unbound,,none,1,1,,
0010050000f0,unbound,,none,1,1,,
002004000000,unbound,,none,1,1,,
0000803f00f1,unbound,,none,1,1,,
00feffff0004,unbound,,none,1,1,,
00feffff00f7,unbound,,none,1,1,,
00feffff00f2,unbound,,none,1,1,,
00feffff00fd,unbound,,none,1,1,,
00feffff000d,unbound,,none,1,1,,
00feffff000f,unbound,,none,1,1,,
00feffff0006,unbound,,none,1,1,,
00feffffb479,unbound,,none,1,1,,
80ff820380f1,unbound,,none,1,1,,
80f38203e0f3,unbound,,none,1,1,,
10f9820310fa,unbound,,none,1,1,,
abaaaab2abaa,unbound,,none,1,1,,
000000001056,unbound,,none,1,1,,
000080bff9ff,unbound,,none,1,1,,
000080bffdff,unbound,,none,1,1,,
c3308cb3310c,unbound,,none,1,1,,
dd97c7b2308f,unbound,,none,1,1,,
002a80415062,unbound,,none,1,1,,
3c0071032c00,unbound,,none,1,1,,
b1dc53b2cb3d,unbound,,none,1,1,,
000000009094,unbound,,none,1,1,,
0000803fc094,unbound,,none,1,1,,
b5b4b4b2f1f0,unbound,,none,1,1,,
e9a28bb28c2e,unbound,,none,1,1,,
000080330000,unbound,,none,1,1,,
cdcc4c33cdcc,unbound,,none,1,1,,
000080bfffff,unbound,,none,1,1,,
0000c0c10000,unbound,,none,1,1,,
704f83030000,unbound,,none,1,1,,
02000000104f,unbound,,none,1,1,,
504f83030000,unbound,,none,1,1,,
05000000a041,unbound,,none,1,1,,
0000e0400000,unbound,,none,1,1,,
000300000018,unbound,,none,1,1,,
803071037400,unbound,,none,1,1,,
f00600006009,unbound,,none,1,1,,
40000000b805,unbound,,none,1,1,,
00feffff0007,unbound,,none,1,1,,
000000b30000,unbound,,none,1,1,,
97969632f1f0,unbound,,none,1,1,,
66119fb0199a,unbound,,none,1,1,,
00000000e03b,unbound,,none,1,1,,
703c83030041,unbound,,none,1,1,,
01000000601f,unbound,,none,1,1,,
0000803f5233,unbound,,none,1,1,,
8a9d58334fec,unbound,,none,1,1,,
c0b4c70120b5,unbound,,none,1,1,,
00000000c0aa,unbound,,none,1,1,,
0000000000bd,unbound,,none,1,1,,
907dc701507e,unbound,,none,1,1,,
00000000f047,unbound,,none,1,1,,
000000003800,unbound,,none,1,1,,
00000000007d,unbound,,none,1,1,,
838d62bffa68,unbound,,none,1,1,,
4ce15fbff298,unbound,,none,1,1,,
00000000e001,unbound,,none,1,1,,
431160bf4be2,unbound,,none,1,1,,
c00dc601b00e,unbound,,none,1,1,,
433a5c57400c,unbound,,none,1,1,,
0053ffff00a7,unbound,,none,1,1,,
0053ffff0086,unbound,,none,1,1,,
00e2feff00ad,unbound,,none,1,1,,
00e2feff0095,unbound,,none,1,1,,
0037ffff0071,unbound,,none,1,1,,
002effff0070,unbound,,none,1,1,,
0030ffff006d,unbound,,none,1,1,,
00e3feff0067,unbound,,none,1,1,,
00e3feff006d,unbound,,none,1,1,,
00e2feff0079,unbound,,none,1,1,,
00e2feff00c2,unbound,,none,1,1,,
0062ffff0043,unbound,,none,1,1,,
0012feff009b,unbound,,none,1,1,,
00f0fdff009a,unbound,,none,1,1,,
001cfeff00a7,unbound,,none,1,1,,
1f000000c0eb,unbound,,none,1,1,,
806ac701e06a,unbound,,none,1,1,,
c06cc701206d,unbound,,none,1,1,,
906fc7010061,unbound,,none,1,1,,
7063c701d063,unbound,,none,1,1,,
b065c7011066,unbound,,none,1,1,,
f067c7015068,unbound,,none,1,1,,
b0dcc70110dd,unbound,,none,1,1,,
f0dec70150df,unbound,,none,1,1,,
30d2c70190d2,unbound,,none,1,1,,
70d4c701d0d4,unbound,,none,1,1,,
b0d6c70110d7,unbound,,none,1,1,,
f0d8c70150d9,unbound,,none,1,1,,
c00cc601200d,unbound,,none,1,1,,
900fc6018001,unbound,,none,1,1,,
7013c601b015,unbound,,none,1,1,,
90a7c601f0a7,unbound,,none,1,1,,
d0a9c60130aa,unbound,,none,1,1,,
10acc60170ac,unbound,,none,1,1,,
50aec601b0ae,unbound,,none,1,1,,
10bfc60170bf,unbound,,none,1,1,,
50b2c601b0b2,unbound,,none,1,1,,
90b4c601f0b4,unbound,,none,1,1,,
00d167bf6041,unbound,,none,1,1,,
002a9c3d0000,unbound,,none,1,1,,
060bb1bb1088,unbound,,none,1,1,,
005bb33e0000,unbound,,none,1,1,,
00107fbf0000,unbound,,none,1,1,,
003b79bd0000,unbound,,none,1,1,,
e40bb1bb1588,unbound,,none,1,1,,
0053423e0000,unbound,,none,1,1,,
0000c6010000,unbound,,none,1,1,,
61fb7fbf3c8d,unbound,,none,1,1,,
8e841cbcde30,unbound,,none,1,1,,
00a7b0be0000,unbound,,none,1,1,,
000000000a00,unbound,,none,1,1,,
0fffffff31ff,unbound,,none,1,1,,
0400000033ff,unbound,,none,1,1,,
f30000005200,unbound,,none,1,1,,
940000000001,unbound,,none,1,1,,
68ffffff4c00,unbound,,none,1,1,,
000090c9c601,unbound,,none,1,1,,
a0c9c601b0c9,unbound,,none,1,1,,
0000f0c9c601,unbound,,none,1,1,,
00cac60110ca,unbound,,none,1,1,,
4c0200000000,unbound,,none,1,1,,
000050cac601,unbound,,none,1,1,,
60cac60170ca,unbound,,none,1,1,,
0000b0cac601,unbound,,none,1,1,,
c0cac601d0ca,unbound,,none,1,1,,
000010cbc601,unbound,,none,1,1,,
20cbc60130cb,unbound,,none,1,1,,
80d5fffff05f,unbound,,none,1,1,,
000020005602,unbound,,none,1,1,,
000007002e03,unbound,,none,1,1,,
00002800aa02,unbound,,none,1,1,,
000018005a01,unbound,,none,1,1,,
a3460000f05f,unbound,,none,1,1,,
00002400ae01,unbound,,none,1,1,,
000000009f2e,unbound,,none,1,1,,
900cc501a100,unbound,,none,1,1,,
fbffffff3700,unbound,,none,1,1,,
9800000000b2,unbound,,none,1,1,,
00b4c70170b4,unbound,,none,1,1,,
a0b6c70110b7,unbound,,none,1,1,,
30b9c70190b9,unbound,,none,1,1,,
80bbc701e0bb,unbound,,none,1,1,,
d0bdc70130be,unbound,,none,1,1,,
10c1c70170c1,unbound,,none,1,1,,
50c3c701b0c3,unbound,,none,1,1,,
90c5c701f0c5,unbound,,none,1,1,,
d0c7c70130c8,unbound,,none,1,1,,
10cac70170ca,unbound,,none,1,1,,
60ccc701c0cc,unbound,,none,1,1,,
b0cec70110cf,unbound,,none,1,1,,
f0d1c70150d2,unbound,,none,1,1,,
30d4c70190d4,unbound,,none,1,1,,
70d6c701d0d6,unbound,,none,1,1,,
c0d8c70120d9,unbound,,none,1,1,,
00dbc70160db,unbound,,none,1,1,,
40ddc701a0dd,unbound,,none,1,1,,
80dfc701e0df,unbound,,none,1,1,,
c0e2c70130e3,unbound,,none,1,1,,
20e5c70180e5,unbound,,none,1,1,,
60e7c701c0e7,unbound,,none,1,1,,
c60a00f056ff,unbound,,none,1,1,,
e3ffffff5bff,unbound,,none,1,1,,
5bffffff1b00,unbound,,none,1,1,,
46ffffff3fff,unbound,,none,1,1,,
a900000058ff,unbound,,none,1,1,,
40ffffff58ff,unbound,,none,1,1,,
40ffffff44ff,unbound,,none,1,1,,
ac00000058ff,unbound,,none,1,1,,
a700000090ff,unbound,,none,1,1,,
88ffffff0000,unbound,,none,1,1,,
57ffffffa800,unbound,,none,1,1,,
00000000d4ff,unbound,,none,1,1,,
c000000064ff,unbound,,none,1,1,,
ac000000c300,unbound,,none,1,1,,
c00000008400,unbound,,none,1,1,,
1e000000e3ff,unbound,,none,1,1,,
1f000000e5ff,unbound,,none,1,1,,
1e000000e6ff,unbound,,none,1,1,,
42ffffffa500,unbound,,none,1,1,,
faffffff0000,unbound,,none,1,1,,
4effffffc100,unbound,,none,1,1,,
40ffffff0000,unbound,,none,1,1,,
00000000bf00,unbound,,none,1,1,,
a8000000a800,unbound,,none,1,1,,
41ffffffa800,unbound,,none,1,1,,
41ffffffa900,unbound,,none,1,1,,
40ffffffd4ff,unbound,,none,1,1,,
330000000000,unbound,,none,1,1,,
ceffffff2d00,unbound,,none,1,1,,
cdffffff0000,unbound,,none,1,1,,
900cc501a0b3,unbound,,none,1,1,,
d0b5c70130b6,unbound,,none,1,1,,
50b8c701c0b8,unbound,,none,1,1,,
c0bac70120bb,unbound,,none,1,1,,
00bdc70160bd,unbound,,none,1,1,,
50bfc701b0bf,unbound,,none,1,1,,
90c2c701f0c2,unbound,,none,1,1,,
d0c4c70130c5,unbound,,none,1,1,,
10c7c70170c7,unbound,,none,1,1,,
50c9c701b0c9,unbound,,none,1,1,,
a0cbc70100cc,unbound,,none,1,1,,
f0cdc70150ce,unbound,,none,1,1,,
30d1c70190d1,unbound,,none,1,1,,
70d3c701d0d3,unbound,,none,1,1,,
b0d5c70110d6,unbound,,none,1,1,,
f0d7c70160d8,unbound,,none,1,1,,
40dac701a0da,unbound,,none,1,1,,
80dcc701e0dc,unbound,,none,1,1,,
c0dec70120df,unbound,,none,1,1,,
00e2c70160e2,unbound,,none,1,1,,
60e4c701c0e4,unbound,,none,1,1,,
a0e6c70100e7,unbound,,none,1,1,,
1a00000004ff,unbound,,none,1,1,,
3dffffffffff,unbound,,none,1,1,,
a30000004100,unbound,,none,1,1,,
bf0000000b00,unbound,,none,1,1,,
bc0000000000,unbound,,none,1,1,,
78ffffff4cff,unbound,,none,1,1,,
bf0000000000,unbound,,none,1,1,,
a90000000300,unbound,,none,1,1,,
58fffffffdff,unbound,,none,1,1,,
bd0000000100,unbound,,none,1,1,,
58ffffff0000,unbound,,none,1,1,,
e9fffffffc00,unbound,,none,1,1,,
f9ffffffff00,unbound,,none,1,1,,
9c000000a1ff,unbound,,none,1,1,,
a80000000100,unbound,,none,1,1,,
d6ffffff0aff,unbound,,none,1,1,,
d3ffffff0aff,unbound,,none,1,1,,
d5ffffff09ff,unbound,,none,1,1,,
2c0000000aff,unbound,,none,1,1,,
2d0000000aff,unbound,,none,1,1,,
009a000000ce,bound_family_unique,treb,medium,1,1,,"auto-bound via unique family candidate (treb, min_face_count=1)"
009d000000d4,bound_family_unique,treb,medium,1,1,,"auto-bound via unique family candidate (treb, min_face_count=1)"
009d00000031,bound_family_unique,treb,medium,1,1,,"auto-bound via unique family candidate (treb, min_face_count=1)"
009c0000002b,bound_family_unique,treb,medium,1,1,,"auto-bound via unique family candidate (treb, min_face_count=1)"
009d0000002a,bound_family_unique,treb,medium,1,1,,"auto-bound via unique family candidate (treb, min_face_count=1)"
00910000002b,bound_family_unique,treb,medium,1,1,,"auto-bound via unique family candidate (treb, min_face_count=1)"
0091000000ca,bound_family_unique,treb,medium,1,1,,"auto-bound via unique family candidate (treb, min_face_count=1)"
009200000035,bound_family_unique,treb,medium,1,1,,"auto-bound via unique family candidate (treb, min_face_count=1)"
00a9ffff0030,bound_family_unique,treb,medium,1,1,,"auto-bound via unique family candidate (treb, min_face_count=1)"
009200000030,bound_family_unique,treb,medium,1,1,,"auto-bound via unique family candidate (treb, min_face_count=1)"
009b000000c1,bound_family_unique,treb,medium,1,1,,"auto-bound via unique family candidate (treb, min_face_count=1)"
009a00000032,bound_family_unique,treb,medium,1,1,,"auto-bound via unique family candidate (treb, min_face_count=1)"
0094000000d0,bound_family_unique,treb,medium,1,1,,"auto-bound via unique family candidate (treb, min_face_count=1)"
00a9ffff00d4,bound_family_unique,treb,medium,1,1,,"auto-bound via unique family candidate (treb, min_face_count=1)"
00a9ffff00cf,bound_family_unique,treb,medium,1,1,,"auto-bound via unique family candidate (treb, min_face_count=1)"
009200000031,bound_family_unique,treb,medium,1,1,,"auto-bound via unique family candidate (treb, min_face_count=1)"
00920000002a,bound_family_unique,treb,medium,1,1,,"auto-bound via unique family candidate (treb, min_face_count=1)"
00c5ffff002b,bound_family_unique,treb,medium,1,1,,"auto-bound via unique family candidate (treb, min_face_count=1)"
0094000000c2,bound_family_unique,treb,medium,1,1,,"auto-bound via unique family candidate (treb, min_face_count=1)"
007f0000002b,bound_family_unique,treb,medium,1,1,,"auto-bound via unique family candidate (treb, min_face_count=1)"
007f00000032,bound_family_unique,treb,medium,1,1,,"auto-bound via unique family candidate (treb, min_face_count=1)"
009c00000032,bound_family_unique,treb,medium,1,1,,"auto-bound via unique family candidate (treb, min_face_count=1)"
0100000070e4,unbound,,none,1,1,,
2ebdbb3340bd,unbound,,none,1,1,,
01000000a0e4,unbound,,none,1,1,,
01000000d0e4,unbound,,none,1,1,,
00000400a000,unbound,,none,1,1,,
000008006986,unbound,,none,1,1,,
12c100007d83,unbound,,none,1,1,,
00000c008dbc,unbound,,none,1,1,,
100056020000,unbound,,none,1,1,,
09008e050000,unbound,,none,1,1,,
0500d4040000,unbound,,none,1,1,,
200080020000,unbound,,none,1,1,,
1000d4040000,unbound,,none,1,1,,
3c002c040000,unbound,,none,1,1,,
280052030000,unbound,,none,1,1,,
2000aa020000,unbound,,none,1,1,,
02cb00000090,unbound,,none,1,1,,
5c0006050000,unbound,,none,1,1,,
3c00fa030000,unbound,,none,1,1,,
1000abeafdff,unbound,,none,1,1,,
000089fd0000,unbound,,none,1,1,,
540028050000,unbound,,none,1,1,,
2c00d8010000,unbound,,none,1,1,,
05008e050000,unbound,,none,1,1,,
500006050000,unbound,,none,1,1,,
08009e030000,unbound,,none,1,1,,
2c0074030000,unbound,,none,1,1,,
2000bc0c8101,unbound,,none,1,1,,
48001a083100,unbound,,none,1,1,,
0000a8440000,bound_family_unique,wal12b,medium,1,1,,"auto-bound via unique family candidate (wal, min_face_count=1)"
0000a0c30000,bound_family_unique,wal12b,medium,1,1,,"auto-bound via unique family candidate (wal, min_face_count=1)"
480046040000,bound_family_unique,wal12b,medium,1,1,,"auto-bound via unique family candidate (wal, min_face_count=1)"
4c0046040000,bound_family_unique,wal12b,medium,1,1,,"auto-bound via unique family candidate (wal, min_face_count=1)"
feffab4a0100,bound_family_unique,wal12b,medium,1,1,,"auto-bound via unique family candidate (wal, min_face_count=1)"
3c000020feff,bound_family_unique,wal12b,medium,1,1,,"auto-bound via unique family candidate (wal, min_face_count=1)"
0c00fba5ffff,bound_family_unique,wal12b,medium,1,1,,"auto-bound via unique family candidate (wal, min_face_count=1)"
00000000fba5,bound_family_unique,wal12b,medium,1,1,,"auto-bound via unique family candidate (wal, min_face_count=1)"
50001e050000,bound_family_unique,wal12b,medium,1,1,,"auto-bound via unique family candidate (wal, min_face_count=1)"
3c00b8030000,bound_family_unique,wal12b,medium,1,1,,"auto-bound via unique family candidate (wal, min_face_count=1)"
0000eeb10200,bound_family_unique,wal12b,medium,1,1,,"auto-bound via unique family candidate (wal, min_face_count=1)"
540058050000,bound_family_unique,wal12b,medium,1,1,,"auto-bound via unique family candidate (wal, min_face_count=1)"
400046040000,bound_family_unique,wal12b,medium,1,1,,"auto-bound via unique family candidate (wal, min_face_count=1)"
0500aa040000,bound_family_unique,wal12b,medium,1,1,,"auto-bound via unique family candidate (wal, min_face_count=1)"
070058050000,bound_family_unique,wal12b,medium,1,1,,"auto-bound via unique family candidate (wal, min_face_count=1)"
280014020000,bound_family_unique,wal12b,medium,1,1,,"auto-bound via unique family candidate (wal, min_face_count=1)"
e0ff7f3fee0f,bound_family_unique,wal12b,medium,1,1,,"auto-bound via unique family candidate (wal, min_face_count=1)"
00e8a1be0000,bound_family_unique,wal12b,medium,1,1,,"auto-bound via unique family candidate (wal, min_face_count=1)"
0405c2020000,bound_family_unique,wal12b,medium,1,1,,"auto-bound via unique family candidate (wal, min_face_count=1)"
e0ff7f3fed0f,bound_family_unique,wal12b,medium,1,1,,"auto-bound via unique family candidate (wal, min_face_count=1)"
402204058022,bound_family_unique,wal12b,medium,1,1,,"auto-bound via unique family candidate (wal, min_face_count=1)"
dfffc7c46801,bound_family_unique,wal12b,medium,1,1,,"auto-bound via unique family candidate (wal, min_face_count=1)"
540bee04640f,bound_family_unique,wal12b,medium,1,1,,"auto-bound via unique family candidate (wal, min_face_count=1)"
3c00ee0400e0,bound_family_unique,wal12b,medium,1,1,,"auto-bound via unique family candidate (wal, min_face_count=1)"
0080010000a0,bound_family_unique,wal12b,medium,1,1,,"auto-bound via unique family candidate (wal, min_face_count=1)"
0700000000e0,bound_family_unique,wal12b,medium,1,1,,"auto-bound via unique family candidate (wal, min_face_count=1)"
0000ffff6500,bound_family_unique,wal12b,medium,1,1,,"auto-bound via unique family candidate (wal, min_face_count=1)"
0420ee041c00,bound_family_unique,wal12b,medium,1,1,,"auto-bound via unique family candidate (wal, min_face_count=1)"
060096030000,unbound,,none,1,1,,
2000f0010000,unbound,,none,1,1,,
0c009c010000,unbound,,none,1,1,,
06001e040000,unbound,,none,1,1,,
4400b8030000,unbound,,none,1,1,,
20006e020000,unbound,,none,1,1,,
380052030000,unbound,,none,1,1,,
1c0072010000,unbound,,none,1,1,,
040030030000,unbound,,none,1,1,,
04006766ffff,unbound,,none,1,1,,
4c000e030000,unbound,,none,1,1,,
00008cd7ffff,unbound,,none,1,1,,
4c00fc030000,unbound,,none,1,1,,
0000b0480000,unbound,,none,1,1,,
240072010000,unbound,,none,1,1,,
02009c010000,unbound,,none,1,1,,
00000000c061,unbound,,none,1,1,,
004800005062,unbound,,none,1,1,,
206a8e05d07e,unbound,,none,1,1,,
000000009014,unbound,,none,1,1,,
00000000cb8e,unbound,,none,1,1,,
120000001065,unbound,,none,1,1,,
150000007065,unbound,,none,1,1,,
1b0000000000,unbound,,none,1,1,,
74007d050080,unbound,,none,1,1,,
000001000080,unbound,,none,1,1,,
0000ffff6901,unbound,,none,1,1,,
00008f05b039,unbound,,none,1,1,,
703a8f05903d,unbound,,none,1,1,,
002e8f052028,unbound,,none,1,1,,
3c007d050080,unbound,,none,1,1,,
000000001d00,unbound,,none,1,1,,
a00000000000,unbound,,none,1,1,,
000000003053,unbound,,none,1,1,,
c20000000400,unbound,,none,1,1,,
000000007053,unbound,,none,1,1,,
060100000c00,unbound,,none,1,1,,
000000005053,unbound,,none,1,1,,
280100001000,unbound,,none,1,1,,
00000000c053,unbound,,none,1,1,,
4a0100001400,unbound,,none,1,1,,
00000000f053,unbound,,none,1,1,,
00000000707b,unbound,,none,1,1,,
00000000a07b,unbound,,none,1,1,,
000000003400,unbound,,none,1,1,,
80a28e050000,unbound,,none,1,1,,
0000000050c9,unbound,,none,1,1,,
000054c20200,unbound,,none,1,1,,
b0c98e050000,unbound,,none,1,1,,
90c98e050000,unbound,,none,1,1,,
03000000f0c9,unbound,,none,1,1,,
0000000040d4,unbound,,none,1,1,,
00000000c0d2,unbound,,none,1,1,,
0000000090df,unbound,,none,1,1,,
3c007d050020,unbound,,none,1,1,,
00c0ffff0020,unbound,,none,1,1,,
00c0feff0020,unbound,,none,1,1,,
0040ffff0020,unbound,,none,1,1,,
004000000020,unbound,,none,1,1,,
004001000020,unbound,,none,1,1,,
00c0feff00a0,unbound,,none,1,1,,
0040ffff00a0,unbound,,none,1,1,,
0040010000a0,unbound,,none,1,1,,
00a0000000a0,unbound,,none,1,1,,
00c8ffff00a0,unbound,,none,1,1,,
0068ffff00a0,unbound,,none,1,1,,
0038000000a0,unbound,,none,1,1,,
0000010000a0,unbound,,none,1,1,,
0000010000e0,unbound,,none,1,1,,
00c8ffff00e0,unbound,,none,1,1,,
0000ffff00e0,unbound,,none,1,1,,
d08c8e05908d,unbound,,none,1,1,,
000080bff08a,unbound,,none,1,1,,
608a8e050000,unbound,,none,1,1,,
a0878e056088,unbound,,none,1,1,,
00000000a083,unbound,,none,1,1,,
10838e050000,unbound,,none,1,1,,
00818e05c081,unbound,,none,1,1,,
0000803f0100,unbound,,none,1,1,,
e0a38e050000,unbound,,none,1,1,,
0100000000a6,unbound,,none,1,1,,
60a48e050000,unbound,,none,1,1,,
0000803fb05e,unbound,,none,1,1,,
30518e05005d,unbound,,none,1,1,,
0000000040af,unbound,,none,1,1,,
00000000b6c3,unbound,,none,1,1,,
000538020000,unbound,,none,1,1,,
00858e05606e,unbound,,none,1,1,,
00000000d06a,unbound,,none,1,1,,
00007ac20200,unbound,,none,1,1,,
000000008067,unbound,,none,1,1,,
dc047d050000,unbound,,none,1,1,,
2400c0010000,unbound,,none,1,1,,
0300fe020000,unbound,,none,1,1,,
2400ea010000,unbound,,none,1,1,,
0700fe020000,unbound,,none,1,1,,
20006c010000,unbound,,none,1,1,,
0800fe020000,unbound,,none,1,1,,
20003e020000,unbound,,none,1,1,,
00000bff0000,unbound,,none,1,1,,
280068020000,unbound,,none,1,1,,
200018010000,unbound,,none,1,1,,
0300d4020000,unbound,,none,1,1,,
